id,set
1196426243049110911,train
1196457493711453031,train
1196826856012444614,train
1196861628239897158,train
1196885954779044009,train
1196978325172772060,test
1196985140221727056,train
1196988614807603520,train
1197027165372754821,train
1197105234257830706,train
1197470217950592793,test
1197644344306709834,train
1197644388310332124,train
1197648463545088690,test
1197649294395524118,train
1197650117198421109,train
1197650152861893172,train
1197650166550450440,train
1197650193381322739,train
1197652368892223424,train
1197652385457011282,test
1197652399148929852,train
1197652925808283147,train
1197713839499186508,train
1197716794950680391,train
1197737038512402077,train
1197804771743411965,test
1197912787081394155,train
1197926477362517968,train
1197937650182961399,train
1197958824084904652,train
1198401293341321638,train
1198458938848567671,train
1198512679268315084,train
1198656679737021852,train
1199065725614027118,train
1199097177956507481,test
1199153046243223553,train
1199252172920627742,train
1199274495110926840,train
1199345562225261710,train
1199707505762903993,test
1200026608026068122,train
1200035054585538533,train
1200493687884611826,train
1200523863330867567,train
1200574741731355687,train
1200580285612552188,train
1200599527771945500,train
1200629162152108832,train
1200676423358952889,train
1200851038446973981,train
1200888336406291487,train
1201312259851352017,train
1202053406525682307,train
1202061711996180378,train
1202067569037516535,train
1202089005203992590,test
1202092069746878744,test
1202284983953487611,train
1202322629893601538,train
1202682516744409099,train
1202688933061442222,train
1202775347627946554,train
1202941952684250064,train
1203035539145784184,test
1203385657027489488,test
1203426549249447263,train
1203632538235139547,train
1203681054485246663,train
1203863255601523466,test
1203958701146946958,test
1203970282600359877,train
1204122427747091389,train
1204239810742671112,train
1204305571184027907,train
1204418820641456708,train
1204484035593900651,train
1204850288508942470,train
1205157098729388900,train
1205255838613758737,test
1205848949186420793,train
1206317594546651087,train
1206317955244482431,train
1206318293628238608,test
1206318574397520411,train
1206323582337510388,train
1206323916354118333,train
1206341839388252549,test
1206380856695284471,train
1206417666817894417,train
1207262331437820261,test
1207269723619877619,train
1207317005959612554,train
1207761289996842216,train
1207833542241466417,train
1207923420449010875,train
1207934209630416800,train
1208420843285016458,train
1208423303892667868,train
1208426896278717371,train
1208429826048762130,train
1208505072369670500,train
1208555664076102572,train
1209152254464916412,train
1209226619882895927,train
1209247593123324051,test
1209429575271614235,test
1209546297975986102,train
1210681389365702458,test
1211489198315095154,test
1211490901429811494,train
1211491708255510512,train
1211493332677079536,test
1211494413366492901,test
1211495325815600084,train
1211496216732706035,test
1211497389672640850,train
1211586128244299839,train
1211614664969503510,train
1211798197321272237,train
1211822923756389101,train
1212016211604564146,train
1212085626902924139,train
1212103148491891993,train
1212111796297893587,test
1212115094667006470,test
1212957574646593749,train
1212958630786357517,train
1213112096582667346,train
1213194630789061724,train
1213257547366612408,test
1213507140520615347,train
1213507501003423056,train
1213507858435722245,train
1213508170180135138,train
1213508482319399804,train
1213532755697010916,test
1213533931427669908,train
1213663630219397779,train
1213932558970798641,train
1214599354641707567,train
1214964680172530901,train
1215054888727119861,train
1215121138905511331,train
1215148902005435671,train
1215264875818681372,train
1215397223491940442,test
1215670065483920217,train
1215693891677451514,train
1215830208647750391,train
1215868609201935332,train
1215871078086574332,train
1215907427949873581,train
1216101704285568172,train
1216463163156801626,train
1216465253515023473,train
1216475275816606955,train
1216493346576941454,train
1216494404997894657,train
1216584442123381709,train
1216757408450098435,train
1216934736234727111,train
1217157789503080745,test
1217216952398643599,train
1217270390638165260,test
1217288184649844952,test
1217354217059265136,train
1217512218863791600,train
1217800935433414772,train
1217919502785868067,train
1217921295414620452,train
1217940380791410584,train
1217945610089051815,train
1217947421084085301,train
1218202538733167720,test
1218254062036412193,train
1218266990175103164,train
1218492971385293335,train
1218498879719814835,train
1218596335255114155,train
1218718197619981768,test
1218799500403414067,train
1218810356546704266,test
1218832015997670672,train
1219238695394010685,train
1219379380165560861,train
1219417198340175219,train
1219442582740437558,train
1219522909580938246,train
1219571896488652642,train
1219717888583154799,train
1220097360935014611,train
1220122557163938780,train
1220160469340760647,train
1220205338804635496,train
1220212313911718946,test
1220248983337171743,test
1220359316517390603,train
1220744470735778650,train
1220801712657173385,test
1220808180836100310,train
1220810796191285150,train
1220812494199585834,train
1220829929134987093,train
1220832132628020727,train
1220833347255165604,test
1220834749635177247,train
1220836222280505566,train
1220838247271769167,train
1220842834079286436,train
1220843594613890739,train
1220844223787529274,train
1220845566067757729,test
1220847562452734344,train
1220848216724120766,train
1220848910620880859,train
1220849517832549950,train
1220851116399556429,train
1220852534023665216,train
1220853344546071559,test
1220853966615579138,train
1220854623410703856,test
1220855916364908284,train
1220857760129165851,train
1220858379461686242,train
1220859080447685659,train
1220859702328460457,train
1220873886554388638,train
1220942941722244719,test
1221054480134123126,train
1221064782582727256,train
1221431096882178216,train
1221538910107413477,train
1221551232439755860,train
1221551383583354957,train
1221649009657917416,test
1221803024213121808,train
1221807351062027376,train
1221861891445110922,train
1222183915147607900,train
1222260768543599892,train
1222410518790213417,train
1222450748405653717,train
1222952373890160141,train
1222980149701329507,train
1222998225993929290,train
1223068119534900942,test
1223085929929021865,train
1223091910763945275,train
1223100168624302751,test
1223282612628355203,train
1223724296510942353,train
1223776500258571207,test
1223845323777107664,train
1223854054462654789,train
1223992989597882894,train
1224455769473867767,train
1224478055994962065,train
1224504915573182694,train
1224545425208938001,train
1225256077886054935,train
1225812966499155260,train
1226035946131373335,train
1226297299357677862,train
1226536302662211853,train
1226543545358921927,train
1226685972570641891,train
1226692453194793750,train
1226769546766801203,test
1226912797185665377,train
1227213796160033715,train
1227367502091589215,train
1227414347430227297,train
1227574148754082375,train
1228063902869432806,train
1228165192340460295,train
1228268366150663636,train
1228287641696169066,train
1228740059437196624,train
1228770006482444819,train
1228797064755341679,train
1228944443560776233,train
1229417917885180544,train
1229448917556961169,train
1229544524802133134,train
1229567978410396290,train
1229623147279580559,train
1229635331251344234,train
1230327160261479050,train
1230495988129472742,train
1230689097377857385,train
1231041951198519238,train
1231055277210890638,train
1231195521559411583,train
1231294874428058297,train
1231608445705640854,train
1231775696843779125,train
1231852335652460265,test
1232361221895383053,test
1232383701024626427,train
1232383756713334357,train
1232385654444197543,train
1232415350973299960,train
1232518407535226634,train
1233239369246924580,train
1233334741826607638,train
1233350586022992630,train
1233350892637137667,train
1233351304497423532,train
1233478377195759956,train
1233959759230960615,train
1234083355382528881,train
1234163392944170367,test
1234567246651889160,test
1235318639857352207,test
1235597374995336294,test
1236068205664130819,train
1236647235229544763,test
1237097836317562847,train
1237106158583208379,train
1237518750622150395,train
1237532344686739340,test
1237567772949455013,train
1237634828969855498,test
1238256118683166438,train
1238428992948624415,train
1238616576088407637,train
1238900679964990048,train
1239032093201606825,train
1239598856768537472,train
1239620948994615173,train
1239724435193172776,train
1239750294563040492,train
1239765458044170843,test
